timestamp,domain,run,query_time_ms,query_size,response_size,resolver,error
2025-09-02T07:13:00.421602,cloudflare.com,48,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.440667,cloudflare.com,49,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.456700,cloudflare.com,50,2.3,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.472762,cloudflare.com,51,2.3,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.488946,cloudflare.com,52,2.3,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.505891,cloudflare.com,53,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.523734,cloudflare.com,54,2.36,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.540018,cloudflare.com,55,2.36,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.557608,cloudflare.com,56,2.29,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.573965,cloudflare.com,57,2.36,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.590614,cloudflare.com,58,2.28,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.607461,cloudflare.com,59,2.57,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.623704,cloudflare.com,60,2.36,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.639748,cloudflare.com,61,2.33,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.656127,cloudflare.com,62,2.54,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.674832,cloudflare.com,63,2.36,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.690670,cloudflare.com,64,2.34,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.708123,cloudflare.com,65,2.43,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.724499,cloudflare.com,66,2.47,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.741137,cloudflare.com,67,2.49,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.757502,cloudflare.com,68,2.55,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.774892,cloudflare.com,69,2.33,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.790944,cloudflare.com,70,2.34,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.808812,cloudflare.com,71,2.33,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.824920,cloudflare.com,72,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.843906,cloudflare.com,73,2.35,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.859601,cloudflare.com,74,2.33,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.877128,cloudflare.com,75,2.44,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.895403,cloudflare.com,76,2.67,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.911987,cloudflare.com,77,2.34,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.928127,cloudflare.com,78,2.44,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.944906,cloudflare.com,79,2.35,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.961393,cloudflare.com,80,2.58,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.977897,cloudflare.com,81,2.36,26,40,dnscrypt-proxy,
2025-09-02T07:13:00.993809,cloudflare.com,82,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.011345,cloudflare.com,83,2.64,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.027936,cloudflare.com,84,3.0,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.043861,cloudflare.com,85,2.36,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.059745,cloudflare.com,86,2.34,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.075581,cloudflare.com,87,2.53,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.091684,cloudflare.com,88,2.33,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.107868,cloudflare.com,89,2.33,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.123793,cloudflare.com,90,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.140936,cloudflare.com,91,2.38,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.156890,cloudflare.com,92,2.38,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.172930,cloudflare.com,93,2.38,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.188577,cloudflare.com,94,2.31,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.204728,cloudflare.com,95,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.220962,cloudflare.com,96,2.38,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.236965,cloudflare.com,97,2.37,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.252783,cloudflare.com,98,2.32,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.268967,cloudflare.com,99,2.34,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.284931,cloudflare.com,100,2.35,26,40,dnscrypt-proxy,
2025-09-02T07:13:01.300636,spotify.com,1,2.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.316392,spotify.com,2,2.08,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.332444,spotify.com,3,2.43,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.348609,spotify.com,4,2.15,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.364533,spotify.com,5,2.09,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.380646,spotify.com,6,2.11,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.396665,spotify.com,7,2.1,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.412630,spotify.com,8,2.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.428539,spotify.com,9,2.12,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.444603,spotify.com,10,2.09,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.460563,spotify.com,11,2.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.477094,spotify.com,12,2.4,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.492654,spotify.com,13,2.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.508595,spotify.com,14,2.14,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.524735,spotify.com,15,2.15,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.540658,spotify.com,16,2.12,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.556650,spotify.com,17,2.14,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.572588,spotify.com,18,2.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.588949,spotify.com,19,2.22,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.604652,spotify.com,20,2.32,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.620709,spotify.com,21,2.12,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.636743,spotify.com,22,2.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.652696,spotify.com,23,2.14,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.668541,spotify.com,24,2.08,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.684515,spotify.com,25,2.1,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.701248,spotify.com,26,2.33,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.717565,spotify.com,27,2.1,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.733490,spotify.com,28,2.17,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.749588,spotify.com,29,2.11,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.765633,spotify.com,30,2.1,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.781450,spotify.com,31,2.11,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.799128,spotify.com,32,2.43,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.815719,spotify.com,33,2.11,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.831607,spotify.com,34,2.1,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.848645,spotify.com,35,2.09,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.864806,spotify.com,36,2.17,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.882182,spotify.com,37,2.79,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.898866,spotify.com,38,1.29,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.913921,spotify.com,39,1.29,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.929991,spotify.com,40,1.32,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.945778,spotify.com,41,1.35,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.961480,spotify.com,42,1.28,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.976687,spotify.com,43,1.32,23,25,dnscrypt-proxy,
2025-09-02T07:13:01.991084,spotify.com,44,1.14,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.005486,spotify.com,45,1.27,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.022840,spotify.com,46,1.06,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.037012,spotify.com,47,1.06,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.051914,spotify.com,48,1.26,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.066779,spotify.com,49,1.36,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.082574,spotify.com,50,1.25,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.098922,spotify.com,51,1.36,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.113728,spotify.com,52,1.26,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.128904,spotify.com,53,1.4,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.143091,spotify.com,54,1.11,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.157807,spotify.com,55,1.24,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.174683,spotify.com,56,1.25,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.189072,spotify.com,57,1.14,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.204048,spotify.com,58,1.63,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.218026,spotify.com,59,1.1,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.232408,spotify.com,60,1.27,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.246440,spotify.com,61,1.32,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.261709,spotify.com,62,1.42,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.275688,spotify.com,63,1.32,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.291213,spotify.com,64,2.41,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.309588,spotify.com,65,2.21,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.325831,spotify.com,66,2.24,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.341967,spotify.com,67,2.27,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.357782,spotify.com,68,2.22,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.373780,spotify.com,69,2.16,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.389927,spotify.com,70,2.29,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.405650,spotify.com,71,2.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.421748,spotify.com,72,2.24,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.438138,spotify.com,73,2.49,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.455423,spotify.com,74,2.46,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.472327,spotify.com,75,2.52,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.488832,spotify.com,76,2.1,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.506512,spotify.com,77,2.18,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.525168,spotify.com,78,1.45,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.544180,spotify.com,79,2.48,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.560700,spotify.com,80,2.14,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.577279,spotify.com,81,2.37,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.594621,spotify.com,82,2.03,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.611348,spotify.com,83,2.04,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.626998,spotify.com,84,1.12,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.642932,spotify.com,85,1.39,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.657699,spotify.com,86,1.49,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.672582,spotify.com,87,1.35,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.687750,spotify.com,88,1.45,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.702435,spotify.com,89,1.2,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.718980,spotify.com,90,1.3,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.733034,spotify.com,91,1.14,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.748785,spotify.com,92,1.26,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.763106,spotify.com,93,1.21,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.778585,spotify.com,94,1.31,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.792840,spotify.com,95,1.13,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.810261,spotify.com,96,1.2,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.827710,spotify.com,97,1.3,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.842452,spotify.com,98,1.16,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.856795,spotify.com,99,1.07,23,25,dnscrypt-proxy,
2025-09-02T07:13:02.872797,spotify.com,100,1.37,23,25,dnscrypt-proxy,
2025-09-02T07:13:03.365992,telegram.com,1,479.84,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.387138,telegram.com,2,2.4,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.404507,telegram.com,3,2.1,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.420654,telegram.com,4,2.12,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.437439,telegram.com,5,2.12,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.455555,telegram.com,6,2.1,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.471611,telegram.com,7,2.13,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.487617,telegram.com,8,2.11,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.503230,telegram.com,9,2.05,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.518682,telegram.com,10,2.12,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.534439,telegram.com,11,2.15,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.550503,telegram.com,12,2.14,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.569700,telegram.com,13,2.11,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.586384,telegram.com,14,2.43,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.604025,telegram.com,15,2.23,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.621148,telegram.com,16,2.54,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.637674,telegram.com,17,1.87,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.654155,telegram.com,18,2.46,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.672799,telegram.com,19,2.28,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.689815,telegram.com,20,2.1,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.706292,telegram.com,21,2.52,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.723690,telegram.com,22,2.32,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.740265,telegram.com,23,2.53,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.759188,telegram.com,24,2.21,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.775612,telegram.com,25,2.16,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.791807,telegram.com,26,2.22,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.808574,telegram.com,27,2.7,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.824710,telegram.com,28,2.2,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.842515,telegram.com,29,2.58,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.859143,telegram.com,30,2.33,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.875456,telegram.com,31,2.36,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.892433,telegram.com,32,2.83,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.908644,telegram.com,33,2.19,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.924733,telegram.com,34,2.12,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.943677,telegram.com,35,2.17,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.959664,telegram.com,36,2.12,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.975638,telegram.com,37,2.16,24,25,dnscrypt-proxy,
2025-09-02T07:13:03.992136,telegram.com,38,2.46,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.007625,telegram.com,39,1.9,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.024829,telegram.com,40,2.18,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.042100,telegram.com,41,1.96,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.060735,telegram.com,42,4.21,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.079821,telegram.com,43,2.23,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.096577,telegram.com,44,2.37,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.112899,telegram.com,45,2.26,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.129874,telegram.com,46,2.51,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.149319,telegram.com,47,2.46,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.167370,telegram.com,48,2.5,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.186750,telegram.com,49,2.1,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.204479,telegram.com,50,1.98,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.220732,telegram.com,51,2.24,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.236749,telegram.com,52,2.28,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.252636,telegram.com,53,2.22,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.268780,telegram.com,54,2.12,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.285055,telegram.com,55,2.35,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.300582,telegram.com,56,2.11,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.316800,telegram.com,57,2.2,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.332733,telegram.com,58,2.19,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.348806,telegram.com,59,2.21,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.364719,telegram.com,60,2.1,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.380699,telegram.com,61,2.18,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.396977,telegram.com,62,2.38,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.412851,telegram.com,63,1.61,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.428466,telegram.com,64,2.04,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.444709,telegram.com,65,2.17,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.460370,telegram.com,66,2.13,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.475750,telegram.com,67,2.15,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.492515,telegram.com,68,2.16,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.508483,telegram.com,69,2.17,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.524745,telegram.com,70,2.14,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.540635,telegram.com,71,2.23,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.556619,telegram.com,72,2.19,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.572656,telegram.com,73,2.51,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.588647,telegram.com,74,2.13,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.604496,telegram.com,75,2.18,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.620769,telegram.com,76,2.17,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.636729,telegram.com,77,2.19,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.652529,telegram.com,78,2.37,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.668506,telegram.com,79,2.36,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.684426,telegram.com,80,2.18,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.700606,telegram.com,81,2.22,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.718677,telegram.com,82,2.17,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.734560,telegram.com,83,2.39,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.750646,telegram.com,84,2.15,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.766936,telegram.com,85,2.31,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.782716,telegram.com,86,2.18,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.800444,telegram.com,87,2.42,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.816297,telegram.com,88,2.4,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.832429,telegram.com,89,2.39,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.848528,telegram.com,90,2.17,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.864718,telegram.com,91,2.22,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.880494,telegram.com,92,2.34,24,25,dnscrypt-proxy,
2025-09-02T07:13:04.896657,telegram.com,93,2.18,24,25,dnscrypt-proxy,
